Time, X, Y
3.070088,539.5,209.5
3.075137,535.5,213
3.079171,535.5,213
3.082708,531.5,219
3.087402,531.5,219
3.091445,529.5,225
3.094816,529.5,225
3.09825,526.5,233
3.101288,526.5,233
3.105381,526.5,233
3.109221,525.5,240
3.11205,525.5,240
3.115719,522.5,248.5
3.119991,522.5,248.5
3.123823,520.5,259.5
3.126872,520.5,259.5
3.131019,516,266.5
3.134851,516,266.5
3.138717,514,276
3.141476,514,276
3.146603,508.5,287
3.150379,508.5,287
3.15537,504,298
3.159116,504,298
3.163136,501,305.5
3.167876,501,305.5
3.173295,499,313.5
3.177275,499,313.5
3.181228,495.5,322
3.187218,493.5,329
3.192631,493.5,329
3.197965,490,334
3.2029,485,340
3.20694,485,340
3.2115,480,345
3.215105,480,345
3.220196,471.5,350.5
3.224096,471.5,350.5
3.228072,463,354.5
3.231396,463,354.5
3.23521,449.5,357
3.23887,449.5,357
3.242294,433.5,361.5
3.247423,433.5,361.5
3.252596,409,369.5
3.256052,409,369.5
3.260477,372,374.5
3.264162,372,374.5
3.269181,335.5,380
3.273369,335.5,380
3.278183,293,387
3.281563,293,387
3.286426,246,393
3.291426,192.5,402.5
3.295488,192.5,402.5
3.30029,146,406.5
3.30557,146,406.5
3.311095,98,414
3.31535,58.5,421.5
3.318932,58.5,421.5
3.323573,22,425
3.329037,22,425
3.337372,-6.5,429.5
3.346218,-46,436
3.352974,-46,436
3.357025,-62,440
3.361321,-62,440
3.366027,-74,443
3.369748,-82.5,445.5
3.374747,-82.5,445.5
3.379477,-89.5,449.5
3.386564,-94.5,452
3.39021,-94.5,452
3.396131,-95.5,453.5
3.400295,-95.5,453.5
3.405196,-96.5,455
3.410198,-96.5,455.5
3.414037,-96.5,455.5
3.418521,-96.5,457
3.422657,-96.5,457
3.42791,-96.5,459
3.431868,-96.5,459
3.436586,-96.5,462
3.440766,-96.5,462
3.445935,-97,464
3.449825,-97,466
3.453316,-97,466
3.459337,-97,470
3.463074,-97,470
3.467667,-97,473
3.470939,-97,473
3.4761,-97,475.5
3.479866,-97,475.5
3.48434,-97,479.5
3.487494,-97,479.5
3.492049,-97,482.5
3.498491,-95,485.5
3.50186,-95,485.5
3.50529,-95,485.5
3.509666,-93.5,488
3.512863,-93.5,488
3.516392,-91,491
3.519014,-91,491
3.522581,-89,493.5
3.525796,-89,493.5
3.529234,-89,493.5
3.53307,-86.5,497
3.539559,-82.5,500.5
3.542431,-82.5,500.5
3.545484,-82.5,500.5
3.548794,-81,503
3.551384,-81,503
3.554665,-76.5,507.5
3.557186,-76.5,507.5
3.559587,-76.5,507.5
3.562745,-73.5,509
3.565571,-73.5,509
3.568463,-73.5,509
3.572112,-67.5,511
3.574627,-67.5,511
3.577345,-67.5,511
3.580965,-60.5,513
3.58646,-53.5,514
3.592686,-53.5,514
3.595861,-48,517
3.602451,-41,517.5
3.606523,-41,517.5
3.60887,-41,517.5
3.611839,-39,518.5
3.615141,-39,518.5
3.619054,-35.5,520
3.623494,-35.5,520
3.627798,-33.5,521
3.63128,-33.5,521
3.635214,-32,521.5
3.63838,-32,521.5
3.641241,-32,521.5
3.644913,-29,522.5
3.64801,-29,522.5
3.652068,-26,522.5
3.655631,-26,522.5
3.659739,-23.5,524
3.662945,-23.5,524
3.666677,-19.5,524
3.672528,-19.5,524
3.67634,-15.5,524.5
3.679901,-15.5,524.5
3.6841,-11.5,524.5
3.687354,-11.5,524.5
3.691033,-6,524.5
3.69379,-6,524.5
3.696478,-6,524.5
3.700265,0,525.5
3.708112,5,525.5
3.711408,5,525.5
3.715094,9.5,526.5
3.718122,9.5,526.5
3.721692,12.5,526.5
3.725008,12.5,526.5
3.727481,12.5,526.5
3.730602,15.5,528
3.733207,15.5,528
3.736199,15.5,528
3.740802,16.5,528
3.74366,16.5,528
3.746669,17,528
3.749525,17,528
3.752347,17,528
3.756269,18,528
3.759151,18,528
3.763286,20.5,529
3.766342,20.5,529
3.769276,20.5,529
3.772569,20.5,529
3.775398,20.5,529
3.778783,21,529
3.781731,21,529
3.785016,21,529
3.788943,21.5,529
3.791759,21.5,529
3.795446,22.5,529.5
3.798686,22.5,529.5
3.801399,22.5,529.5
3.805063,24,529.5
3.807923,24,529.5
3.811426,24.5,530
3.814003,24.5,530
3.81704,24.5,530
3.821614,26.5,530
3.824807,26.5,530
3.827903,28,530.5
3.830551,28,530.5
3.833683,29,531.5
3.837462,29,531.5
3.840715,29,531.5
3.8442,30.5,532
3.846751,30.5,532
3.849592,31,532
3.853172,31,532
3.856488,31,532
3.859621,32.5,532.5
3.862113,32.5,532.5
3.864921,32.5,532.5
3.867921,33,533
3.872294,33,533
3.876302,33,533
3.88039,33,533
3.885029,33.5,534
3.889542,33.5,534
3.89337,34,534.5
3.895868,34,534.5
3.898534,34,534.5
3.901345,34,534.5
3.904655,34,534.5
3.90791,34,535
3.910815,34,535
3.914024,34,535
3.91691,34,535
3.919852,34,535
3.923439,34,535.5
3.926551,34,535.5
3.930535,34,536.5
3.933036,34,536.5
3.935774,34,536.5
3.939154,34,537
3.942533,34,537
3.946606,34,538
3.949087,34,538
3.951771,34,538
3.954861,34,538.5
3.957924,34,538.5
3.961145,34,538.5
3.964301,34,538.5
3.967343,34,538.5
3.971317,34,538.5
3.974486,34,538.5
3.978149,34,539.5
3.980752,34,539.5
3.983387,34,539.5
3.98602,34,539.5
3.989276,34,539.5
3.992419,34,539.5
3.995588,34,540
3.998046,34,540
4.000587,34,540
4.004329,34,540
4.0071,34,540
4.010437,34,540
4.013364,34,540
4.015934,34,540
4.018745,34,540
4.02203,34,540
4.025213,34,540
4.027801,34,540
4.030474,34,540
4.033544,34,540
4.036349,34,540
4.039363,34,540
4.042376,34,540
4.045338,34,540
4.047962,34,540
4.050758,34,540
4.053412,34,540
4.056258,34,540
4.059303,34,540
4.062532,34,540
4.065421,34,540
4.068101,34,540
4.070953,34,540
4.073574,34,540
4.076706,34,540
4.079782,34,540
4.083243,34,540
4.08623,34,540
4.089545,34,540
4.092338,34,540
4.095281,34,540
4.113942,34,540
4.248879,34,540
4.254991,34,540
4.258512,34,540
4.261865,34,540
4.26612,34,540
4.269922,34,540
4.274074,34,540
4.278634,34,540
4.282358,34,540
4.286851,34,540
4.291306,34,540
4.294948,34,540
4.298144,34,540
4.301874,34,540
4.305889,34,540
4.309573,34,540
4.313958,34,540
4.317179,34,540
4.321007,34,540
4.3254,34,540
4.329351,34,540
4.333001,34,540
4.336803,34,540
4.341255,34,540
4.347239,34,540
4.350766,34,540
4.355266,34,540
4.359077,34,540
4.365904,34,540
4.373324,34,540
4.380062,34,540
4.383434,34,540
4.388259,34,540
4.391761,34,540
4.39591,34,540
4.400251,34,540
4.405477,34,540
4.409715,34,540
4.414112,34,540
4.418982,34,540
4.425986,34,540
4.430509,34,540
4.436647,34,540
4.440122,34,540
4.445013,34,540
4.448153,34,540
4.451841,34,540
4.455643,34,540
4.459693,34,540
4.462975,34,540
4.467395,34,540
4.470706,34,540
4.474873,34,540
4.478385,34,540
4.481519,34,540
4.485272,34,540
4.488943,34,540
4.493859,34,540
4.497111,34,540
4.500746,34,540
4.504938,34,540
4.509535,34,540
4.512728,34,540
4.516683,34,540
4.519998,34,540
4.524139,34,540
4.528506,34,540
4.532746,34,540
4.536174,34,540
4.540739,34,540
4.544757,34,540
4.54932,34,540
4.552867,34,540
4.557076,34,540
4.560526,34,540
4.565704,34,540
4.56884,34,540
4.572825,34,540
4.576408,34,540
4.581062,34,540
4.585143,34,540
4.590013,34,540
4.593503,34,540
4.597346,34,540
4.601163,34,540
4.605874,34,540
4.6094,34,540
4.613476,34,540
4.616588,34,540
4.620772,34,540
4.624726,34,540
4.629589,34,540
4.63278,34,540
4.637629,34,540
4.641243,34,540
4.645585,34,540
4.648583,34,540
4.653059,34,540
4.656338,34,540
4.660753,34,540
4.664385,34,540
4.669504,34,540
4.674661,34,540
4.678716,34,540
4.682999,34,540
4.686501,34,540
4.690801,34,540
4.694248,34,540
4.698254,34,540
4.701464,34,540
4.706434,34,540
4.709759,34,540
4.714293,34,540
4.718651,34,540
4.722809,34,540
4.726578,34,540
4.731338,34,540
4.734548,34,540
4.739172,34,540
4.742576,34,540
4.748605,34,540
4.753154,34,540
4.757649,34,540
4.761214,34,540
4.765767,34,540
4.770774,34,540
4.774202,34,540
4.778428,34,540
4.781898,34,540
4.7852,34,540
4.789605,34,540
4.79285,34,540
4.797625,34,540
4.801172,34,540
4.806729,34,540
4.810704,34,540
4.814727,34,540
4.819174,34,540
4.823339,34,540
4.828914,34,540
4.832352,34,540
4.836639,34,540
4.839771,34,540
4.844198,34,540
4.848448,34,540
4.852393,34,540
4.855811,34,540
4.860462,34,540
4.864213,34,540
4.869198,34,540
4.872388,34,540
4.876424,34,540
4.880674,34,540
4.886183,34,540
4.891746,34,540
4.896274,34,540
4.90024,34,540
4.903985,34,540
4.908057,34,540
4.91147,34,540
4.91611,34,540
4.919204,34,540
4.92302,34,540
4.928211,34,540
4.932157,34,540
4.935526,34,540
4.939948,34,540
4.943148,34,540
4.947577,34,540
4.950924,34,540
4.954889,34,540
4.958735,34,540
4.962836,34,540
4.96702,34,540
4.971274,34,540
4.974422,34,540
4.978334,34,540
4.981824,34,540
4.986254,34,540
4.989808,34,540
4.99437,34,540
4.998106,34,540
5.00224,34,540
5.006081,34,540
5.010671,34,540
5.014139,34,540
5.018481,34,540
5.021882,34,540
5.025338,34,540
5.030147,34,540
5.033511,34,540
5.037889,34,540
5.041231,34,540
5.045461,34,540
5.048915,34,540
5.053622,34,540
5.057351,34,540
5.062103,34,540
5.066841,34,540
5.070932,34,540
5.075027,34,540
5.078738,34,540
5.08357,34,540
5.087295,34,540
5.091954,34,540
5.095965,34,540
5.101109,34,540
5.104762,34,540
5.108726,34,540
5.112439,34,540
5.117267,34,540
5.12152,34,540
5.125873,34,540
5.129134,34,540
5.135327,34,540
5.140261,34,540
5.143445,34,540
5.147572,34,540
5.151123,34,540
5.156177,34,540
5.159429,34,540
5.164651,34,540
5.168764,34,540
5.173219,34,540
5.176963,34,540
5.182167,34,540
5.187683,34,540
5.192185,34,540
5.196449,34,540
5.200026,34,540
5.204901,34,540
5.208775,34,540
5.213461,34,540
5.217671,34,540
