Timestamp,3dX,3dY,3dZ,2dX,2dY,ScreenWidth,ScreenHeight
2024-05-04 19:34:18.546,-1.659441,-0.9184981,4.718179,163,143.5,590,433
2024-05-04 19:34:18.555,-1.504009,-0.8636857,4.626758,173,146.5,590,433
2024-05-04 19:34:18.564,-1.380544,-0.8228877,4.605585,182.5,149.5,590,433
2024-05-04 19:34:18.573,-1.231559,-0.7395602,4.622118,195,156.5,590,433
2024-05-04 19:34:18.581,-1.106121,-0.6692395,4.690797,206.5,163,590,433
2024-05-04 19:34:18.590,-1.020512,-0.6000589,4.787568,215,169.5,590,433
2024-05-04 19:34:18.598,-0.9422121,-0.525391,5.051692,225,177.5,590,433
2024-05-04 19:34:18.647,-0.839232,0.4426703,8.512656,258,236,590,433
2024-05-04 19:34:18.656,-0.8432598,0.5964055,8.439467,257.5,243,590,433
2024-05-04 19:34:18.665,-0.9486427,0.8007395,8.579105,253.5,251.5,590,433
2024-05-04 19:34:18.850,-5.344477,-1.150808,4.821683,-121,127,590,433
2024-05-04 19:34:18.859,-4.958301,-1.150808,4.210152,-147,114,590,433
2024-05-04 19:34:18.870,-4.795265,-1.150808,3.870319,-170,105,590,433
2024-05-04 19:34:18.878,-4.789345,-1.150808,3.657124,-196.5,98.5,590,433
2024-05-04 19:34:18.886,-4.861744,-1.150808,3.581251,-214.5,96,590,433
2024-05-04 19:34:18.896,-5.13592,-1.150808,3.596172,-241,96.5,590,433
2024-05-04 19:34:18.905,-5.420642,-1.150808,3.736283,-249.5,101,590,433
2024-05-04 19:34:18.913,-5.676977,-1.150808,3.87032,-255.5,105,590,433
