Time, X, Y
6.672674,46.5,548
6.677425,46.5,548
6.682054,46.5,548
6.686582,46.5,548
6.690223,46.5,548
6.693736,46.5,548
6.697793,46.5,548
6.702071,46.5,548
6.706561,46.5,548
6.710518,46.5,548
6.714032,46.5,548
6.717474,46.5,548
6.72145,46.5,548
6.725263,46.5,548
6.728973,46.5,548
6.732552,46.5,548
6.735934,46.5,548
6.739868,46.5,548
6.74335,46.5,548
6.747303,46.5,548
6.750377,46.5,548
6.754257,46.5,548
6.757286,46.5,548
6.760917,46.5,548
6.764315,46.5,548
6.768051,46.5,548
6.773592,46.5,548
6.777147,46.5,548
6.781394,46.5,548
6.78528,46.5,548
6.788804,46.5,548
6.793693,46.5,548
6.797255,46.5,548
6.801494,46.5,548
6.805338,46.5,548
6.809751,46.5,548
6.813059,46.5,548
6.816235,46.5,548
6.821425,46.5,548
6.826083,46.5,548
6.831408,46.5,548
6.83634,46.5,548
6.840279,46.5,548
6.844881,46.5,548
6.84843,46.5,548
6.852666,46.5,548
6.8562,46.5,548
6.860133,46.5,548
6.863993,46.5,548
6.868399,46.5,548
6.87165,46.5,548
6.875525,46.5,548
6.88009,46.5,548
6.884086,46.5,548
6.887334,46.5,548
6.890428,46.5,548
6.894713,46.5,548
6.89827,46.5,548
6.901421,46.5,548
6.904963,46.5,548
6.908439,46.5,548
6.912373,46.5,548
6.915926,46.5,548
6.919208,46.5,548
6.922359,46.5,548
6.92633,46.5,548
6.931034,46.5,548
6.934882,46.5,548
6.938045,46.5,548
6.942199,46.5,548
6.946534,46.5,548
6.950174,46.5,548
6.953335,46.5,548
6.956851,46.5,548
6.96066,46.5,548
6.964246,46.5,548
6.967316,46.5,548
6.976456,46.5,548
6.981497,46.5,548
6.985437,46.5,548
6.989608,46.5,548
6.993313,46.5,548
6.996987,46.5,548
7.000377,46.5,548
7.004704,46.5,548
7.008827,46.5,548
7.012967,46.5,548
7.016355,46.5,548
7.01952,46.5,548
7.02323,46.5,548
7.027356,46.5,548
7.030689,46.5,548
7.033741,46.5,548
7.036975,46.5,548
7.040238,46.5,548
7.043373,46.5,548
7.047011,46.5,548
7.050361,46.5,548
7.053707,46.5,548
7.058506,46.5,548
7.062276,46.5,548
7.065557,46.5,548
7.068552,46.5,548
7.07181,46.5,548
7.075938,46.5,548
7.080181,46.5,548
7.083439,46.5,548
7.086377,46.5,548
7.089701,46.5,548
7.093507,46.5,548
7.096745,46.5,548
7.09969,46.5,548
7.103567,46.5,548
7.10687,46.5,548
7.109928,46.5,548
7.117044,46.5,548
